id,fitness
1,96.21013641357422
2,96.21013641357422
3,96.21013641357422
4,96.21013641357422
5,96.21013641357422
6,96.21013641357422
7,96.21013641357422
8,96.21013641357422
9,96.21013641357422
10,96.21013641357422
11,96.21013641357422
12,96.21013641357422
13,96.21013641357422
14,96.21013641357422
15,96.21013641357422
16,96.21013641357422
17,96.21013641357422
18,96.21013641357422
19,96.21013641357422
20,96.21013641357422
21,96.21013641357422
22,96.21013641357422
23,96.21013641357422
24,96.21013641357422
25,96.21013641357422
26,96.21013641357422
27,96.21013641357422
28,96.21013641357422
29,96.21013641357422
30,96.21013641357422
31,96.21013641357422
32,96.21013641357422
33,96.21013641357422
34,96.21013641357422
35,96.21013641357422
36,96.21013641357422
37,96.21013641357422
38,96.21013641357422
39,96.21013641357422
40,96.21013641357422
41,96.21013641357422
42,96.21013641357422
43,96.21013641357422
44,96.21013641357422
45,96.21013641357422
46,96.21013641357422
47,96.21013641357422
48,96.21013641357422
49,96.21013641357422
50,96.21013641357422
51,96.21013641357422
52,96.21013641357422
53,96.21013641357422
54,96.21013641357422
55,96.21013641357422
56,96.21013641357422
57,96.21013641357422
58,96.21013641357422
59,96.21013641357422
60,96.21013641357422
61,96.21013641357422
62,96.21013641357422
63,96.21013641357422
64,96.21013641357422
65,96.21013641357422
66,96.21013641357422
67,96.21013641357422
68,96.21013641357422
69,96.21013641357422
70,96.21013641357422
71,96.21013641357422
72,96.21013641357422
73,96.21013641357422
74,96.21013641357422
75,96.21013641357422
76,96.21013641357422
77,96.21013641357422
78,96.21013641357422
79,96.21013641357422
80,96.21013641357422
81,96.21013641357422
82,96.21013641357422
83,96.21013641357422
84,96.21013641357422
85,96.21013641357422
86,96.21013641357422
87,96.21013641357422
88,96.21013641357422
89,96.21013641357422
90,96.21013641357422
91,96.21013641357422
92,96.21013641357422
93,96.21013641357422
94,96.21013641357422
95,96.21013641357422
96,96.21013641357422
97,96.21013641357422
98,96.21013641357422
99,96.21013641357422
100,96.21013641357422
101,96.21013641357422
102,96.21013641357422
103,96.21013641357422
104,96.21013641357422
105,96.21013641357422
106,96.21013641357422
107,96.21013641357422
108,96.21013641357422
109,96.21013641357422
110,96.21013641357422
111,96.21013641357422
112,96.21013641357422
113,96.21013641357422
114,96.21013641357422
115,96.21013641357422
116,96.21013641357422
117,96.21013641357422
118,96.21013641357422
119,96.21013641357422
120,96.21013641357422
121,96.21013641357422
122,96.21013641357422
123,96.21013641357422
124,96.21013641357422
125,96.21013641357422
126,96.21013641357422
127,96.21013641357422
128,96.21013641357422
129,96.21013641357422
130,96.21013641357422
131,96.21013641357422
132,96.21013641357422
133,96.21013641357422
134,96.21013641357422
135,96.21013641357422
136,96.21013641357422
137,96.21013641357422
138,96.21013641357422
139,96.21013641357422
140,96.21013641357422
141,96.21013641357422
142,96.21013641357422
143,96.21013641357422
144,96.21013641357422
145,96.21013641357422
146,96.21013641357422
147,96.21013641357422
148,96.21013641357422
149,96.21013641357422
150,96.21013641357422
151,96.21013641357422
152,96.21013641357422
153,96.21013641357422
154,96.21013641357422
155,96.21013641357422
156,96.21013641357422
157,96.21013641357422
158,96.21013641357422
159,96.21013641357422
160,96.21013641357422
161,96.21013641357422
162,96.21013641357422
163,96.21013641357422
164,96.21013641357422
165,96.21013641357422
166,96.21013641357422
167,96.21013641357422
168,96.21013641357422
169,96.21013641357422
170,96.21013641357422
171,96.21013641357422
172,96.21013641357422
173,96.21013641357422
174,96.21013641357422
175,96.21013641357422
176,96.21013641357422
177,96.21013641357422
178,96.21013641357422
179,96.21013641357422
180,96.21013641357422
181,96.21013641357422
182,96.21013641357422
183,96.21013641357422
184,96.21013641357422
185,96.21013641357422
186,96.21013641357422
187,96.21013641357422
188,96.21013641357422
189,96.21013641357422
190,96.21013641357422
191,96.21013641357422
192,96.21013641357422
193,96.21013641357422
194,96.21013641357422
195,96.21013641357422
196,96.21013641357422
197,96.21013641357422
198,96.21013641357422
199,96.21013641357422
200,96.21013641357422
201,96.21013641357422
202,96.21013641357422
203,96.21013641357422
204,96.21013641357422
205,96.21013641357422
206,96.21013641357422
207,96.21013641357422
208,96.21013641357422
209,96.21013641357422
210,96.21013641357422
211,96.21013641357422
212,96.21013641357422
213,96.21013641357422
214,96.21013641357422
215,96.21013641357422
216,96.21013641357422
217,96.21013641357422
218,96.21013641357422
219,96.21013641357422
220,96.21013641357422
221,96.21013641357422
222,96.21013641357422
223,96.21013641357422
224,96.21013641357422
225,96.21013641357422
226,96.21013641357422
227,96.21013641357422
228,96.21013641357422
229,96.21013641357422
230,96.21013641357422
231,96.21013641357422
232,96.21013641357422
233,96.21013641357422
234,96.21013641357422
235,96.21013641357422
236,96.21013641357422
237,96.21013641357422
238,96.21013641357422
239,96.21013641357422
240,96.21013641357422
241,96.21013641357422
242,96.21013641357422
243,96.21013641357422
244,96.21013641357422
245,96.21013641357422
246,96.21013641357422
247,96.21013641357422
248,96.21013641357422
249,96.21013641357422
250,96.21013641357422
251,96.21013641357422
252,96.21013641357422
253,96.21013641357422
254,96.21013641357422
255,96.21013641357422
256,96.21013641357422
257,96.21013641357422
258,96.21013641357422
259,96.21013641357422
260,96.21013641357422
261,96.21013641357422
262,96.21013641357422
263,96.21013641357422
264,96.21013641357422
265,96.21013641357422
266,96.21013641357422
267,96.21013641357422
268,96.21013641357422
269,96.21013641357422
270,96.21013641357422
271,96.21013641357422
272,96.21013641357422
273,96.21013641357422
274,96.21013641357422
275,96.21013641357422
276,96.21013641357422
277,96.21013641357422
278,96.21013641357422
279,96.21013641357422
280,96.21013641357422
281,96.21013641357422
282,96.21013641357422
283,96.21013641357422
284,96.21013641357422
285,96.21013641357422
286,96.21013641357422
287,96.21013641357422
288,96.21013641357422
289,96.21013641357422
290,96.21013641357422
291,96.21013641357422
292,96.21013641357422
293,96.21013641357422
294,96.21013641357422
295,96.21013641357422
296,96.21013641357422
297,96.21013641357422
298,96.21013641357422
299,96.21013641357422
300,96.21013641357422
301,96.21013641357422
302,96.21013641357422
303,96.21013641357422
304,96.21013641357422
305,96.21013641357422
306,96.21013641357422
307,96.21013641357422
308,96.21013641357422
309,96.21013641357422
310,96.21013641357422
311,96.21013641357422
312,96.21013641357422
313,96.21013641357422
314,96.21013641357422
315,96.21013641357422
316,96.21013641357422
317,96.21013641357422
318,96.21013641357422
319,96.21013641357422
320,96.21013641357422
321,96.21013641357422
322,96.21013641357422
323,96.21013641357422
324,96.21013641357422
325,96.21013641357422
326,96.21013641357422
327,96.21013641357422
328,96.21013641357422
329,96.21013641357422
330,96.21013641357422
331,96.21013641357422
332,96.21013641357422
333,96.21013641357422
334,96.21013641357422
335,96.21013641357422
336,96.21013641357422
337,96.21013641357422
338,96.21013641357422
339,96.21013641357422
340,96.21013641357422
341,96.21013641357422
342,96.21013641357422
343,96.21013641357422
344,96.21013641357422
345,96.21013641357422
346,96.21013641357422
347,96.21013641357422
348,96.21013641357422
349,96.21013641357422
350,96.21013641357422
351,96.21013641357422
352,96.21013641357422
353,96.21013641357422
354,96.21013641357422
355,96.21013641357422
356,96.21013641357422
357,96.21013641357422
358,96.21013641357422
359,96.21013641357422
360,96.21013641357422
361,96.21013641357422
362,96.21013641357422
363,96.21013641357422
364,96.21013641357422
365,96.21013641357422
366,96.21013641357422
367,96.21013641357422
368,96.21013641357422
369,96.21013641357422
370,96.21013641357422
371,96.21013641357422
372,96.21013641357422
373,96.21013641357422
374,96.21013641357422
375,96.21013641357422
376,96.21013641357422
377,96.21013641357422
378,96.21013641357422
379,96.21013641357422
380,96.21013641357422
381,96.21013641357422
382,96.21013641357422
383,96.21013641357422
384,96.21013641357422
385,96.21013641357422
386,96.21013641357422
387,96.21013641357422
388,96.21013641357422
389,96.21013641357422
390,96.21013641357422
391,96.21013641357422
392,96.21013641357422
393,96.21013641357422
394,96.21013641357422
395,96.21013641357422
396,96.21013641357422
397,96.21013641357422
398,96.21013641357422
399,96.21013641357422
400,96.21013641357422
401,96.21013641357422
402,96.21013641357422
403,96.21013641357422
404,96.21013641357422
405,96.21013641357422
406,96.21013641357422
407,96.21013641357422
408,96.21013641357422
409,96.21013641357422
410,96.21013641357422
411,96.21013641357422
412,96.21013641357422
413,96.21013641357422
414,96.21013641357422
415,96.21013641357422
416,96.21013641357422
417,96.21013641357422
418,96.21013641357422
419,96.21013641357422
420,96.21013641357422
421,96.21013641357422
422,96.21013641357422
423,96.21013641357422
424,96.21013641357422
425,96.21013641357422
426,96.21013641357422
427,96.21013641357422
428,96.21013641357422
429,96.21013641357422
430,96.21013641357422
431,96.21013641357422
432,96.21013641357422
433,96.21013641357422
434,96.21013641357422
435,96.21013641357422
436,96.21013641357422
437,96.21013641357422
438,96.21013641357422
439,96.21013641357422
440,96.21013641357422
441,96.21013641357422
442,96.21013641357422
443,96.21013641357422
444,96.21013641357422
445,96.21013641357422
446,96.21013641357422
447,96.21013641357422
448,96.21013641357422
449,96.21013641357422
450,96.21013641357422
451,96.21013641357422
452,96.21013641357422
453,96.21013641357422
454,96.21013641357422
455,96.21013641357422
456,96.21013641357422
457,96.21013641357422
458,96.21013641357422
459,96.21013641357422
460,96.21013641357422
461,96.21013641357422
462,96.21013641357422
463,96.21013641357422
464,96.21013641357422
465,96.21013641357422
466,96.21013641357422
467,96.21013641357422
468,96.21013641357422
469,96.21013641357422
470,96.21013641357422
471,96.21013641357422
472,96.21013641357422
473,96.21013641357422
474,96.21013641357422
475,96.21013641357422
476,96.21013641357422
477,96.21013641357422
478,96.21013641357422
479,96.21013641357422
480,96.21013641357422
481,96.21013641357422
482,96.21013641357422
483,96.21013641357422
484,96.21013641357422
485,96.21013641357422
486,96.21013641357422
487,96.21013641357422
488,96.21013641357422
489,96.21013641357422
490,96.21013641357422
491,96.21013641357422
492,96.21013641357422
493,96.21013641357422
494,96.21013641357422
495,96.21013641357422
496,96.21013641357422
497,96.21013641357422
498,96.21013641357422
499,96.21013641357422
500,96.21013641357422
501,96.21013641357422
502,96.21013641357422
503,96.21013641357422
504,96.21013641357422
505,96.21013641357422
506,96.21013641357422
507,96.21013641357422
508,96.21013641357422
509,96.21013641357422
510,96.21013641357422
511,96.21013641357422
512,96.21013641357422
513,96.21013641357422
514,96.21013641357422
515,96.21013641357422
516,96.21013641357422
517,96.21013641357422
