id,fitness
0,21.630136489868164
1,21.630136489868164
2,21.630136489868164
3,21.630136489868164
4,21.630136489868164
5,19.109792709350586
6,18.13352394104004
7,18.13352394104004
8,16.698589324951172
9,16.698589324951172
10,16.698589324951172
11,16.698589324951172
12,16.18283462524414
13,16.18283462524414
14,16.17949867248535
15,16.17949867248535
16,15.962202072143555
17,15.136880874633789
18,15.136880874633789
19,14.735477447509766
20,14.735477447509766
21,14.735477447509766
22,14.735477447509766
23,14.735477447509766
24,14.735477447509766
25,14.735477447509766
26,14.735477447509766
27,14.735477447509766
28,14.735477447509766
29,14.735477447509766
30,14.735477447509766
31,14.735477447509766
32,14.735477447509766
33,14.594952583312988
34,14.594952583312988
35,14.594952583312988
36,14.594952583312988
37,14.594952583312988
38,14.594952583312988
39,14.594952583312988
40,14.594952583312988
41,14.594952583312988
42,14.594952583312988
43,14.569975852966309
44,14.569975852966309
45,14.569975852966309
46,14.569975852966309
47,13.94227123260498
48,13.94227123260498
49,13.751812934875488
50,13.751812934875488
51,13.751812934875488
52,13.751812934875488
53,13.751812934875488
54,13.424098014831543
55,13.424098014831543
56,13.424098014831543
57,13.424098014831543
58,13.424098014831543
59,13.424098014831543
60,13.424098014831543
61,13.402887344360352
62,13.402887344360352
63,13.402887344360352
64,13.402887344360352
65,13.050981521606445
66,13.050981521606445
67,13.050981521606445
68,13.050981521606445
69,13.050981521606445
70,12.985488891601562
71,12.985488891601562
72,12.985488891601562
73,12.985488891601562
74,12.985488891601562
75,12.985488891601562
76,12.985488891601562
77,12.985488891601562
78,12.985488891601562
79,12.985488891601562
80,12.985488891601562
81,12.985488891601562
82,12.985488891601562
83,12.238608360290527
84,12.238608360290527
85,12.238608360290527
86,12.238608360290527
87,12.238608360290527
88,12.238608360290527
89,12.238608360290527
90,12.238608360290527
91,12.238608360290527
92,12.238608360290527
93,12.238608360290527
94,12.238608360290527
95,12.238608360290527
96,12.238608360290527
97,12.238608360290527
98,11.591879844665527
99,11.591879844665527
100,11.591879844665527
101,11.591879844665527
102,11.591879844665527
103,11.591879844665527
104,11.591879844665527
105,11.591879844665527
106,11.591879844665527
107,11.591879844665527
108,11.591879844665527
109,11.591879844665527
110,11.591879844665527
111,11.591879844665527
112,11.591879844665527
113,11.584936141967773
114,11.584936141967773
115,11.584936141967773
116,11.584936141967773
117,10.875365257263184
118,10.875365257263184
119,10.875365257263184
120,10.875365257263184
121,10.875365257263184
122,10.875365257263184
123,10.875365257263184
124,10.875365257263184
125,10.875365257263184
126,10.875365257263184
127,10.875365257263184
128,10.875365257263184
129,10.875365257263184
130,10.318800926208496
131,10.318800926208496
132,10.318800926208496
133,10.318800926208496
134,10.318800926208496
135,10.318800926208496
136,10.318800926208496
137,10.318800926208496
138,10.318800926208496
139,10.318800926208496
140,10.318800926208496
141,10.318800926208496
142,10.318800926208496
143,10.318800926208496
144,10.318800926208496
145,10.318800926208496
146,10.318800926208496
147,10.318800926208496
148,10.318800926208496
149,10.318800926208496
150,10.318800926208496
151,10.318800926208496
152,10.318800926208496
153,10.318800926208496
154,10.318800926208496
155,10.318800926208496
156,10.318800926208496
157,10.315431594848633
158,10.315431594848633
159,10.315431594848633
160,10.300331115722656
161,10.300331115722656
162,10.280659675598145
163,10.280659675598145
164,9.716788291931152
165,9.716788291931152
166,9.716788291931152
167,9.716788291931152
168,9.716788291931152
169,9.716788291931152
170,9.716788291931152
171,9.716788291931152
172,9.716788291931152
173,9.716788291931152
174,9.716788291931152
175,9.716788291931152
176,9.716788291931152
177,9.716788291931152
178,9.716788291931152
179,9.716788291931152
180,9.716788291931152
181,9.18368148803711
182,9.18368148803711
183,9.178531646728516
184,9.178531646728516
185,9.178531646728516
186,9.178531646728516
187,9.178531646728516
188,9.178531646728516
189,9.178531646728516
190,9.178531646728516
191,9.178531646728516
192,8.825396537780762
193,8.825396537780762
194,8.825396537780762
195,8.825396537780762
196,8.825396537780762
197,8.825396537780762
198,8.825396537780762
199,8.825396537780762
200,8.825396537780762
201,8.825396537780762
202,8.825396537780762
203,8.825396537780762
204,8.825396537780762
205,8.825396537780762
206,8.765008926391602
207,8.765008926391602
208,8.765008926391602
209,8.765008926391602
210,8.765008926391602
211,8.765008926391602
212,8.765008926391602
213,8.765008926391602
214,8.765008926391602
215,8.765008926391602
216,8.765008926391602
217,8.765008926391602
218,8.765008926391602
219,8.765008926391602
220,8.765008926391602
221,8.765008926391602
222,8.765008926391602
223,8.765008926391602
224,8.765008926391602
225,8.765008926391602
226,8.765008926391602
227,8.765008926391602
228,8.765008926391602
229,8.765008926391602
230,8.765008926391602
231,8.765008926391602
232,8.765008926391602
233,8.765008926391602
234,8.765008926391602
235,8.765008926391602
236,8.765008926391602
237,8.765008926391602
238,8.765008926391602
239,8.765008926391602
240,8.765008926391602
241,8.765008926391602
242,8.765008926391602
243,8.765008926391602
244,8.765008926391602
245,8.765008926391602
246,8.765008926391602
247,8.765008926391602
248,8.765008926391602
249,8.765008926391602
250,8.765008926391602
251,8.765008926391602
252,8.765008926391602
253,8.765008926391602
254,8.765008926391602
255,8.765008926391602
256,8.765008926391602
257,8.765008926391602
258,8.765008926391602
259,8.765008926391602
260,8.765008926391602
261,8.765008926391602
262,8.765008926391602
263,8.765008926391602
264,8.746414184570312
265,8.746414184570312
266,8.746414184570312
267,8.746414184570312
268,8.746414184570312
269,8.746414184570312
270,8.746414184570312
271,8.746414184570312
272,8.746414184570312
273,8.746414184570312
274,8.746414184570312
275,8.746414184570312
276,8.746414184570312
277,8.746414184570312
278,8.746414184570312
279,8.746414184570312
280,8.746414184570312
281,8.746414184570312
282,8.746414184570312
283,8.746414184570312
284,8.653525352478027
285,8.62531852722168
286,8.62531852722168
287,8.62531852722168
288,8.62531852722168
289,8.62531852722168
290,8.62531852722168
291,8.62531852722168
292,8.62531852722168
293,8.62531852722168
294,8.62531852722168
295,8.62531852722168
296,8.62531852722168
297,8.62531852722168
298,8.62531852722168
299,8.62531852722168
300,8.62531852722168
301,8.62531852722168
302,8.62531852722168
303,8.62531852722168
304,8.62531852722168
305,8.62531852722168
306,8.62531852722168
307,8.62531852722168
308,8.62531852722168
